model,uuid,thinking_budget,prompt_tokens,reasoning_trace,reasoning_tokens,raw_model_answer,total_tokens
o3-mini-2025-01-31,0b9fbbc4-4bc6-4e4b-940a-d9a226151f9b,high,40,,23552,1-chloro-4-fluoro-2-iodobenzene,23621
o3-mini-2025-01-31,56f84ba7-5625-4813-8a5d-fd08e8e5d520,high,42,,7872,1-bromo-2-chloro-3-fluorobenzene,7941
o3-mini-2025-01-31,a5df1f80-b9bf-4088-8af5-fb1579978f79,high,44,,18688,1-bromo-3-fluoro-4-iodobenzene,18759
o3-mini-2025-01-31,0e2da586-7367-475e-b7ae-dbe3cabee613,high,41,,22400,1-bromo-3-fluoro-5-iodobenzene,22487
o3-mini-2025-01-31,da25c585-501b-4ba6-8f63-bce4a084c287,high,43,,17536,1-bromo-3-chloro-5-fluorobenzene,17626
o3-mini-2025-01-31,b44312b7-b9c4-4235-91a3-942fb4039ba5,high,41,,12352,1-chloro-3-fluoro-6-iodobenzene,12437
o3-mini-2025-01-31,a812bf40-8de0-456f-bdd3-a0fe9791aaba,high,40,,11264,1-bromo-4-chloro-2-fluorobenzene,11348
o3-mini-2025-01-31,2dc732cc-b318-4a83-8041-436bfcf4b69d,high,44,,18560,2-bromo-5-chloro-1-iodobenzene,18630
o3-mini-2025-01-31,62c6288d-4b94-4821-a9c5-4095e4c6b7cb,high,43,,19904,1-chloro-4-fluoro-3-iodobenzene,19974
o3-mini-2025-01-31,d553bbfe-7e2e-4fe4-893f-81f3f1b4176e,high,44,,40896,4‑bromo‑3‑chloro‑1‑iodobenzene,40969
o3-mini-2025-01-31,718842fb-ef3b-42d9-bacd-77211799d3b1,high,43,,17280,1-bromo-2-fluoro-3-iodobenzene,17349
o3-mini-2025-01-31,a5574b35-8161-4d1b-bcae-99b6542235b2,high,44,,39360,1-Bromo-2-fluoro-4-iodobenzene,39448
o3-mini-2025-01-31,f03caf9d-02b6-45b8-a14a-28f161f0b3e9,high,39,,14848,4-chloro-1-fluoro-2-iodobenzene,14914
o3-mini-2025-01-31,27665354-0557-416d-99c7-385840dc81ca,high,39,,7168,1-bromo-2-fluoro-3-iodobenzene,7251
o3-mini-2025-01-31,ed097023-940e-4912-936d-b6f227ccc0a2,high,43,,13120,3-bromo-2-chloro-4-fluoropyrrole,13191
o3-mini-2025-01-31,d6d08d12-d435-489d-8e40-642eb831f5d4,high,43,,4864,2-bromo-4-chloro-5-fluoropyridine,4951
o3-mini-2025-01-31,362103e3-2961-4afd-b71d-00a4c8d7a8ea,high,45,,27968,2-chloro-4-bromo-5-fluoropyridine,28058
o3-mini-2025-01-31,282e36ef-7b62-485e-85ef-e369eb4f73b4,high,41,,18176,2-fluoro-3-bromo-4-iodopyridine,18243
o3-mini-2025-01-31,2f0f666b-d719-4b19-bcb5-d240e0c06b11,high,44,,23168,5-bromo-2-fluoro-3-iodopyridine,23256
o3-mini-2025-01-31,a3ba51cb-c458-4f90-89ed-9df2315cc0ce,high,41,,17728,2-fluoro-3-bromo-5-iodopyridine,17795
o3-mini-2025-01-31,01aed562-1720-4fd0-8ed6-7cecc2ac6749,high,43,,17024,4‑bromo‑2‑fluoro‑5‑iodopyridine,17094
o3-mini-2025-01-31,75110d62-c65a-4047-b00e-96a1afb488ee,high,42,,17664,6-bromo-2-fluoro-3-iodopyridine,17732
o3-mini-2025-01-31,5a3e2481-77d8-4a55-bf73-f952bcef6306,high,43,,7232,2-Chloro-3-fluoro-6-iodopyridine,7323
o3-mini-2025-01-31,be4b3a91-6bd5-4546-a666-d22c0522f80e,high,42,,11008,6-bromo-2-chloro-3-iodopyridine,11076
o3-mini-2025-01-31,f3caae87-a657-4e05-9067-08ac009f2275,high,42,,14016,2‐bromo‐6‐fluoro‐3‐iodopyridine,14085
o3-mini-2025-01-31,4dc2613f-c82b-41c1-a8ca-8f3ce1b33b2f,high,44,,28800,5-bromo-2-fluoro-4-iodopyridine,28890
o3-mini-2025-01-31,6e980079-ce1b-4cbb-b2f4-98f41a59e16b,high,43,,6912,2-bromo-4-chloro-5-iodopyridine,7002
o3-mini-2025-01-31,9564f4da-7739-4c03-9a77-22dd558a9d2d,high,42,,9600,3-bromo-5-fluoro-2-iodopyridine,9668
o3-mini-2025-01-31,3a71806a-8c50-4bbb-af8f-678b5c83b01b,high,43,,18048,2-chloro-4-fluoro-5-iodopyridine,18119
o3-mini-2025-01-31,0ae0943e-bca8-4fca-97f2-20865c55003e,high,44,,11200,3-chloro-5-fluoro-4-iodopyridine,11271
o3-mini-2025-01-31,8aba9990-6ca3-48a5-b108-b62aaf7656ee,high,44,,7808,2-bromo-4-chloro-6-fluoropyridine,7898
o3-mini-2025-01-31,a5123236-be36-44c0-b362-6cb0d9d94cf2,high,42,,9728,2-chloro-5-fluoro-4-iodopyridine,9797
o3-mini-2025-01-31,2d68927d-b199-486f-aa50-835b4ff96db3,high,43,,18880,2‐bromo‐5‐chloro‐4‐fluoropyridine,18951
o3-mini-2025-01-31,4278ae6d-889b-4238-af74-0097278fed9d,high,41,,9216,4-bromo-2-fluoro-3-iodopyridine,9283
o3-mini-2025-01-31,fe232730-94fc-4713-9d14-42026b710b6a,high,40,,12928,3-Bromo-4-fluoro-5-iodoisoxazole,13007
o3-mini-2025-01-31,5ca76cb0-d5f2-4aac-b6ce-4b7c636b24cc,high,42,,22656,3-bromo-4-chloro-5-fluoroisoxazole,22747
o3-mini-2025-01-31,45a80921-e527-48cf-a427-e67e3fb1f124,high,41,,8192,5-chloro-3-fluoro-4-iodoisoxazole,8275
o3-mini-2025-01-31,7a8996d3-9d30-4551-996e-d9f45fbd4934,high,40,,13440,3-bromo-5-chloro-4-fluoroisoxazole,13507
o3-mini-2025-01-31,91a269bf-e2aa-4cf3-b136-1642cb9a4b37,high,43,,12864,3-bromo-4-fluoro-5-iodoisoxazole,12939
o3-mini-2025-01-31,d5933413-bdec-43f5-bc9b-05230fe6b14a,high,41,,10560,5-chloro-4-fluoro-3-iodoisoxazole,10632
o3-mini-2025-01-31,4b624740-a8dc-420d-a11f-a9f77e6339c0,high,44,,15552,3-iodo-4-bromo-5-fluoroisoxazole,15623
o3-mini-2025-01-31,072d04e1-36b3-4440-a528-100cbab38fab,high,41,,11648,3-iodo-4-bromo-5-chloroisoxazole,11719
o3-mini-2025-01-31,326b2a58-8923-405f-994e-685bd3709d67,high,41,,12224,5-chloro-3-fluoro-4-iodoisoxazole,12314
o3-mini-2025-01-31,d7c1e095-a414-4332-a75e-21aff21d057f,high,44,,17536,4-bromo-3-chloro-5-iodoisoxazole,17631
o3-mini-2025-01-31,477b3954-824e-49e3-83b1-c5b11d310405,high,42,,18944,3‑fluoro‑4‑bromo‑5‑iodoisoxazole,19021
o3-mini-2025-01-31,0103c17e-ec76-41ac-93dc-6b909abe5b57,high,43,,13440,3-Fluoro-4-iodo-5-bromoisoxazole,13510
o3-mini-2025-01-31,9cdefef7-62f4-4ace-bf39-22712f17515a,high,41,,7424,3-iodo-4-chloro-5-fluoroisoxazole,7493
o3-mini-2025-01-31,73919c58-6eaa-4200-9741-034a55b1328b,high,44,,8000,3-bromo-4-fluoro-5-chloroisoxazole,8072
o3-mini-2025-01-31,39796b49-29a2-46fc-a5b7-9fde29eaac47,high,42,,16960,5-bromo-3-fluoro-4-iodoisoxazole,17028
o3-mini-2025-01-31,6dc7094d-1d2f-4dd0-9521-6e14a41fa72b,high,40,,27008,5‐bromo‐3‐fluoro‐4‐iodoisoxazole,27077
o3-mini-2025-01-31,8bf78dcf-d21a-41b7-969d-6e1289dcd02a,high,42,,21376,3‑chloro‑4‑bromo‑5‑fluoroisoxazole,21447
o3-mini-2025-01-31,41bd752c-798d-4cab-ad82-ba3ecd394a0d,high,41,,13568,5-bromo-3-chloro-4-iodoisoxazole,13641
o3-mini-2025-01-31,4275b73c-f0a0-4572-8d23-9896285dec7b,high,41,,15936,3‑chloro‑4‑iodo‑5‑bromoisoxazole,16005
o3-mini-2025-01-31,47458d44-98dd-4589-b9a9-b8b371cd8d5e,high,44,,7552,3-bromo-4-fluoro-5-iodoisoxazole,7624
o3-mini-2025-01-31,b0b30027-b96c-4f7a-9ef4-26e23cbb51e5,high,46,,27328,1-bromo-5-fluoro-3-iodonaphthalene,27424
o3-mini-2025-01-31,acedb5c8-2d49-405b-851c-1b6ff586a0f5,high,48,,34432,2‑Chloro‑5‑fluoro‑7‑iodonaphthalene,34511
o3-mini-2025-01-31,9ca8a6a0-7e00-4d4f-a1cb-0d015f07dc9f,high,48,,32320,1-chloro-2-fluoro-5-iodonaphthalene,32417
o3-mini-2025-01-31,aa01c4ce-7255-4ab7-a154-02e738b3d2b7,high,46,,25408,3-bromo-2-chloro-5-fluoronaphthalene,25481
o3-mini-2025-01-31,af24632b-7193-40f1-94f8-858e35192126,high,47,,35584,8-bromo-5-chloro-1-iodonaphthalene,35659
o3-mini-2025-01-31,b999adad-63d4-44bd-b691-b18a305a6349,high,44,,39232,6-bromo-1-chloro-2-iodonaphthalene,39303
o3-mini-2025-01-31,14a59fb5-816a-4f87-a5ae-46c60b2aec83,high,44,,35200,6-bromo-1-fluoro-5-iodonaphthalene,35272
o3-mini-2025-01-31,0ea78912-4f7b-46f1-ae6a-c220deb45a92,high,44,,27072,3‐bromo‐4‐chloro‐1‐iodonaphthalene,27145
o3-mini-2025-01-31,1f31baee-665f-4c94-8626-85858f057404,high,48,,30016,4-bromo-7-chloro-2-fluoronaphthalene,30091
o3-mini-2025-01-31,5e1ebff2-6cef-496c-81c4-d584d5308f9d,high,47,,30720,1‐bromo‐5‐chloro‐2‐iodonaphthalene,30798
o3-mini-2025-01-31,6edd7470-f65f-4f38-b080-2d3f018d120e,high,43,,24576,7‑chloro‑3‑fluoro‑1‑iodonaphthalene,24648
o3-mini-2025-01-31,97ddee6b-f30c-4712-9ae8-eca891fabfc2,high,46,,42560,1-bromo-4-fluoro-2-iodonaphthalene,42657
o3-mini-2025-01-31,15e313a1-0104-4773-9646-3da5e5a60ca0,high,47,,31936,5-chloro-1-fluoro-2-iodonaphthalene,32031
o3-mini-2025-01-31,5cced612-e98c-4e9c-9242-459d7f4b0ed5,high,46,,36736,1-chloro-5-iodo-8-fluoronaphthalene,36810
o3-mini-2025-01-31,4c869625-0c8e-40ce-9f4c-46795461a3a8,high,48,,49920,1-chloro-5-fluoro-2-iodonaphthalene,50016
o3-mini-2025-01-31,20e213ee-a14f-4cc9-9eac-c52af6bf3f79,high,48,,42176,1-bromo-2‑fluoro‑5‑iodonaphthalene,42252
o3-mini-2025-01-31,68caf450-0fc9-4896-9ca1-ed7853591b8e,high,49,,41664,1‐Bromo‐2‐fluoro‐4‐iodonaphthalene,41742
o3-mini-2025-01-31,7adb3d41-6320-40ba-889f-2a6e58326a46,high,49,,43392,1-bromo-5-chloro-6-iodonaphthalene,43489
o3-mini-2025-01-31,4f020441-992f-45c4-a662-9f1e81a4904a,high,50,,35648,1-bromo-5-chloro-2-iodonaphthalene,35726
o3-mini-2025-01-31,1de15e69-ce1f-43dd-9027-a2020f5c49f1,high,43,,40000,8-bromo-7-chloro-1-iodonaphthalene,40070
o3-mini-2025-01-31,48a9dad6-fbfb-4e90-abfb-38baed4a6b75,high,48,,36416,2‐Chloro‐3‐bromo‐6‐iodoquinoline,36492
o3-mini-2025-01-31,178c9fbd-e2e4-4cf0-9119-7b71f519ed45,high,47,,41088,6‐fluoro‐7‐chloro‐8‐iodoquinoline,41163
o3-mini-2025-01-31,2c9fac42-1c2a-420b-aed8-b6bb70b079c1,high,48,,41024,2‐iodo‐5‐bromo‐7‐chloro‐1H‐indole,41103
o3-mini-2025-01-31,e55d3af9-61f0-4d0a-a594-09fe92ea98a0,high,47,,34816,3‑fluoro‑7‑chloro‑8‑iodoquinoline,34891
o3-mini-2025-01-31,886989ee-61c1-4309-bd9a-8cc6037c29d3,high,50,,35904,3-iodo-4-bromo-6-fluoroquinoline,35982
o3-mini-2025-01-31,2fafc6eb-dce0-4565-97d7-584b209197e9,high,46,,34944,6‑Fluoro‑2‑iodo‑4‑chloroquinoline,35019
o3-mini-2025-01-31,dd5561e0-d064-4490-a9e3-a65df8fb1f57,high,48,,28480,5-iodo-6-chloro-7-fluoro-1H-indole,28558
o3-mini-2025-01-31,842d1686-31c5-4d09-80c8-591ed446c3de,high,47,,36352,8-Bromo-3-chloro-4-fluoroquinoline,36446
o3-mini-2025-01-31,29317fea-93ed-4e72-93ea-6c674b073964,high,46,,37056,6-bromo-2-chloro-8-fluoroindolizine,37130
o3-mini-2025-01-31,afbfee7b-3a17-4b7a-b577-042b5ac8da33,high,46,,33024,7‐bromo‐5‐fluoro‐2‐iodoquinoline,33097
o3-mini-2025-01-31,47a81cd1-681d-4e7f-a94f-de921406f155,high,44,,36992,5‐bromo‐3‐fluoro‐2‐iodoquinoline,37063
o3-mini-2025-01-31,9181e1e2-44f9-4017-814e-99688ea4d98c,high,47,,32448,3-iodo-5-chloro-7-bromoquinoline,32544
o3-mini-2025-01-31,8159f3fe-a99b-45a6-b301-0ae2649044ad,high,44,,32640,8‐Bromo‐2‐chloro‐7‐iodoquinoline,32713
o3-mini-2025-01-31,5c9678d4-7bd3-4526-9f76-f4350d804a20,high,48,,44224,6-Fluoro-7-bromo-8-iodoquinoline,44301
o3-mini-2025-01-31,ebe46414-3856-4ce0-b6ae-caf76d8b12ba,high,48,,28928,2‐Chloro‐7‐bromo‐8‐iodoquinoline,29004
o3-mini-2025-01-31,cc74a57c-3ffd-4cd3-b195-1036cfc9c226,high,46,,25408,2‐fluoro‐4‐chloro‐6‐iodoquinoline,25481
o3-mini-2025-01-31,75f04104-088a-407e-946d-b3bd7f8e5325,high,45,,18496,2-Bromo-5-chloro-8-fluoroquinoline,18591
o3-mini-2025-01-31,1539b485-dc62-4c45-b5e7-e77d16d38882,high,48,,19712,2‐Chloro‐4‐bromo‐5‐iodoquinoline,19789
o3-mini-2025-01-31,de907f0a-452b-4edc-9fc4-c7a7e6cee4bc,high,48,,40128,2‐(2‑fluorophenyl)-3‐bromo-6‑iodopyridine,40213
o3-mini-2025-01-31,3cb80434-90fc-4f8b-a41b-a514d037768a,high,48,,33344,4-bromo-3-chloro-2-fluoroquinoline,33419
o3-mini-2025-01-31,d3b4868c-219f-4601-9d85-5d6c35b19648,high,56,,15808,6-(butan-2-yl)-3-(carbamoyloxy)-5-fluoro-4-(N-methylamino)-2-(prop-2-en-1-yl)benzaldehyde,15920
o3-mini-2025-01-31,6b10a1d1-dd46-4e0c-86ec-bc436d0f109e,high,57,,16512,3-allyl-2-cyclohexyl-5-iodo-6-isopropyl-4-methoxybenzonitrile,16611
o3-mini-2025-01-31,fb5d06be-819b-4ae2-92a2-fb8110059423,high,62,,33280,1‐bromo‐3‑(carbamoylamino)-2‑isopropyl‑4‑(prop‐2‑en‑1‑yl)-5‑sulfamoyl‑6‑(prop‐2‑yn‑1‑yl)benzene,33414
o3-mini-2025-01-31,584830af-8132-494e-bc8a-a227703eb568,high,69,,31168,4-(carbamoylamino)-3-cyano-2-cyclohexyl-6-(n‐propyl)-5-sulfamoylbenzene-1-sulfonic acid,31291
o3-mini-2025-01-31,85f149b6-e8c4-42c0-9eed-0462304faed6,high,66,,18880,1-(acetoxycarbonyl)-3-(carbamoylamino)-2-chloro-6-ethyl-4-phenyl-5-(propan-2-yl)benzene,18999
o3-mini-2025-01-31,2d4175aa-3d4a-49f7-a169-248af4b6be95,high,60,,23360,3-bromo-5-(butan-2-yl)-2-cyano-4-methoxycarbonyl-6-methylsulfanylbenzoic acid,23469
o3-mini-2025-01-31,9446ccf2-0c06-40f3-bcf6-4b1925fc165d,high,51,,18112,2‐amino‐3‐bromo‐4‐butyl‐6-(N‑methylamino)-5-(prop‑2‑yn‑1‑yl)benzaldehyde,18213
o3-mini-2025-01-31,6cf551fb-215e-4ff5-9684-321136b39ebe,high,64,,20992,1‐acetamido‐3‐(butan‐2‐yl)‐2‐chloro‐6‐ethynyl‐5‐phenyl‐4‐sulfamoylbenzene,21108
o3-mini-2025-01-31,8c1a6436-f174-4856-9036-4f3a94732ac1,high,70,,15744,"4-(N-acetylamino)-3-(carbamoyloxy)-6-(N,N-dimethylamino)-5-formyl-2-(trifluoromethyl)benzene-1-sulfonic acid",15874
o3-mini-2025-01-31,9b29c9d1-2a4f-4652-9e8d-b96a5d77ec45,high,62,,24704,4-(N-methylacetamido)-2-acetyl-3-bromo-5-ethyl-1-(prop-2-en-1-yl)-6-sulfamoylbenzene,24818
o3-mini-2025-01-31,75c946e2-8bf0-4293-b885-eeaefba81fef,high,65,,20672,4-cyclohexyl-6-(1-methylpropyl)-5-(methylsulfanyl)-3-(N-methylcarbamoyl)-2-(prop-2-yn-1-yl)benzoic acid,20796
o3-mini-2025-01-31,f5328607-36a3-43f0-a1c1-0f863eb41cc9,high,50,,15552,1-allyl-2-bromo-6-cyano-3-ethynyl-4-fluoro-5-vinylbenzene,15644
o3-mini-2025-01-31,c9188484-661d-48c8-aa75-b89f46d3856c,high,68,,17728,1-(acetoxycarbonyl)-1-(prop-2-yn-1-yl)-2-(carbamoylamino)-3-(N-methylcarbamoyl)-4-butyl-5-(dimethylamino)benzene,17857
o3-mini-2025-01-31,f2fec9e2-77af-4a0f-ab74-a6041f9fa229,high,60,,22080,1‐propyl‐2‐methyl‐3-(tert‐butyl)-4-(N‑methylamino)-5‑cyclopropylbenzenesulfonamide,22190
o3-mini-2025-01-31,b88e41aa-d62f-4f93-a0bb-28e7bc609369,high,65,,18304,3-(carbamoylamino)-5-chloro-4-fluoro-6-mercapto-2-nitrobenzenesulfonic acid,18416
o3-mini-2025-01-31,36915a43-6f90-43f4-a6b6-abaf599c6049,high,62,,23936,1-(butan-1-yl)-2-(butan-2-yl)-6-(carbamoylamino)-4-fluoro-5-(N-methylamino)-3-nitrobenzene,24054
o3-mini-2025-01-31,08d5015b-59fe-4bd2-a259-9735e159bd4c,high,66,,11968,2-chloro-3-(tert-butyl)-4-cyano-5-(trifluoromethyl)-6-phenylbenzoic acid,12078
o3-mini-2025-01-31,a62c78ea-8386-44e0-808a-dc4807bb8499,high,64,,24704,1-[(Acetyl)oxy]carbonyl-3-acetyl-6-carbamoylamino-4-ethynyl-2-methyl-5-(2‐methylpropyl)benzene,24828
o3-mini-2025-01-31,bd02acf6-bd0f-46d1-afcc-7ed14c82d629,high,64,,17984,3-amino-2-bromo-4-cyclohexyl-5-ethynyl-6-(trifluoromethyl)benzenesulfonic acid,18097
o3-mini-2025-01-31,d3bda6c7-9f6a-4655-8929-379ba35aa485,high,57,,16448,2-(N-methylamino)-5-bromo-6-cyclohexyl-4-formyl-3-sulfanylbenzoic acid,16547
o3-mini-2025-01-31,d1b2aa00-0bd1-4bd4-b942-4ec83e9c9a27,high,63,,21632,1-acetamido-3‑n‑butyl-4‑carbamoyloxy-2‑chloro-5‑iodo-6‑nitrobenzene,21743
o3-mini-2025-01-31,01194557-a55a-4b2d-b799-5d5996232503,high,62,,17600,1‐acetamido‐3‐n‐butyl‐6‐carbamoylamino‐2‐dimethylamino‐5‐methylsulfanyl‐4‐tert‐butylbenzene,17712
o3-mini-2025-01-31,686fef97-f214-46f4-ac31-68db8d1c5241,high,54,,21632,1-Iodo-2-methoxy-3-(trifluoromethyl)-4-propyl-5-(methylsulfanyl)-6-(prop-2-yn-1-yl)benzene,21743
o3-mini-2025-01-31,bea0ae6c-f68a-4fe9-8410-8e529d438bf6,high,59,,20544,2-nitro-3-hydroxy-4-(N-methylamino)-5-(n-propyl)-6-iodo-N-methylbenzamide,20693
o3-mini-2025-01-31,09e95e92-531f-422d-aefe-31bf676721c1,high,60,,23744,"3‐acetyl‐5‐(N,N‐dimethylamino)-2‑ethenyl‑4‑ethyl‑6‑(prop‑2‑en‑1‑yl)benzenesulfonamide",23862
o3-mini-2025-01-31,c4e7b653-e84d-401f-83a8-b548af88d796,high,69,,11904,N-methyl-2-cyclohexyl-3‑tert‑butyl-4‑sulfamoyl-5‑trifluoromethyl-6‑sulfanylbenzamide,12027
o3-mini-2025-01-31,0e8e1d0a-eecf-4b44-aae3-a1bf44d815c2,high,54,,11776,N-methyl-2-hydroxy-3-methoxy-4-(carbamoyloxy)-5-methyl-6-mercaptobenzamide,11874
o3-mini-2025-01-31,6ff550e2-8474-4e20-bcf4-8622e72e1a65,high,64,,17856,1-(carbamoyloxy)-3-cyano-5-cyclopropyl-2-ethynyl-4-phenyl-6-(trifluoromethyl)benzene,17978
o3-mini-2025-01-31,0d436f2f-9f80-4658-9369-62cf384389ed,high,56,,21568,1‐(N‑acetylamino)-3‐bromo-6-(butan-2-yl)-5‑butyl-2‐(N‑methylamino)-4‐(prop-2-en-1-yl)benzene,21693
o3-mini-2025-01-31,1e1d78bd-6174-43ca-a574-451344c204e6,high,61,,13120,"1-(acetamido)-1-(allyl)-2-bromo-3-(carbamoylamino)-4-(N,N-dimethylamino)-5‑isopropylbenzene",13232
o3-mini-2025-01-31,4e80406b-239b-410c-afb3-3c6d553f7d4a,high,40,,9856,4-chloro-2-fluoro-1-iodobenzene,9923
o3-mini-2025-01-31,e7e5c912-c780-4579-a162-76fde928b97e,high,40,,16128,4-bromo-2-fluoro-1-iodobenzene,16195
o3-mini-2025-01-31,7fc84d9e-f0bd-4c2d-a2ee-106190178b6a,high,41,,13632,1-bromo-3-fluoro-5-iodobenzene,13715
o3-mini-2025-01-31,616680f0-2a7a-4ea7-965b-8543a5f02845,high,38,,14976,2-bromo-3-fluoro-1-iodobenzene,15040
o3-mini-2025-01-31,5ce5240d-3126-4a98-837c-ad86a801f09a,high,40,,11008,2-bromo-1-chloro-4-iodobenzene,11075
o3-mini-2025-01-31,c9c16996-e591-41e0-8e65-e81ee1a80772,high,39,,9728,2-bromo-1-chloro-3-fluorobenzene,9794
o3-mini-2025-01-31,8a6fbfa8-f771-4b7a-87a2-7116e119c182,high,40,,17088,1-chloro-4-fluoro-2-iodobenzene,17158
o3-mini-2025-01-31,c4f72987-4f87-4178-a536-f62efc02a8c2,high,39,,8512,3-bromo-2-chloro-1-fluorobenzene,8578
o3-mini-2025-01-31,c56b57a2-e521-442e-a4b2-bd20eccff293,high,40,,14528,4-bromo-2-fluoro-1-iodobenzene,14616
o3-mini-2025-01-31,ebec938d-a30a-4a25-8bda-1e4e35a589c5,high,41,,8064,1-bromo-3-fluoro-5-iodobenzene,8131
o3-mini-2025-01-31,da6d0c61-0279-43dc-8950-f9d8e49fcbcc,high,42,,9600,1-bromo-3-chloro-5-fluorobenzene,9688
o3-mini-2025-01-31,76ce46ac-b25f-4452-b9dc-0e1248dbf79e,high,40,,18880,1-chloro-3-fluoro-6-iodobenzene,18949
o3-mini-2025-01-31,055f402b-06bf-4b55-96d4-677fd6a4d3c3,high,40,,13504,1-bromo-4-chloro-2-fluorobenzene,13572
o3-mini-2025-01-31,5199b4d9-5e39-4816-ab50-f4ccf8099ad7,high,41,,8640,4-bromo-1-chloro-3-iodobenzene,8708
o3-mini-2025-01-31,04f61dcf-ca6f-4e1c-8a7e-4fef6bb5fd33,high,40,,12928,4-chloro-1-fluoro-2-iodobenzene,12995
o3-mini-2025-01-31,9d822926-e5c6-4711-9a27-328931af0fff,high,40,,8704,1-bromo-2-chloro-4-iodobenzene,8770
o3-mini-2025-01-31,d087f0ea-4477-4c04-bce5-9c67f3bb2546,high,40,,12928,1-bromo-2-fluoro-3-iodobenzene,13012
o3-mini-2025-01-31,a9308fa3-0723-4815-84fd-0ae23d15e347,high,40,,14016,2-bromo-4-fluoro-1-iodobenzene,14100
o3-mini-2025-01-31,19a028b6-06a5-4c99-9953-c48c311b4a46,high,40,,16512,4-chloro-1-fluoro-2-iodobenzene,16580
o3-mini-2025-01-31,2457ba10-6f02-406b-bbc8-60a6d86bbe11,high,40,,9600,1-Bromo-2-fluoro-3-iodobenzene,9666
o3-mini-2025-01-31,d17ddaa9-d741-4693-85ba-a7ac279c087a,high,40,,10624,3-bromo-2-chloro-4-fluoropyridine,10691
o3-mini-2025-01-31,80898c20-12a9-41f2-a9ae-de1574fae94a,high,41,,4416,2-bromo-4-chloro-5-fluoropyridine,4484
o3-mini-2025-01-31,afbecac9-f3c9-440f-b705-045b7648d8e7,high,41,,14016,2-chloro-4-bromo-5-fluoropyridine,14107
o3-mini-2025-01-31,91705807-5079-4daf-8bb0-f6f8b024568b,high,39,,11840,3-bromo-2-fluoro-4-iodopyridine,11905
o3-mini-2025-01-31,f185a5aa-1f59-4d50-8ecb-d1a293028a70,high,41,,15616,2-fluoro-3-iodo-5-bromopyridine,15685
o3-mini-2025-01-31,382c6565-3bf8-4c8c-8127-10adf37fa40c,high,40,,10560,3-bromo-2-fluoro-5-iodopyridine,10626
o3-mini-2025-01-31,79c86cc5-6b3a-45bb-9c0e-82cd443bc730,high,41,,9344,4-bromo-2-fluoro-5-iodopyridine,9411
o3-mini-2025-01-31,bc3c5a5a-caa1-4e31-9f6a-3f065de78b7b,high,40,,9344,6-bromo-2-fluoro-3-iodopyridine,9425
o3-mini-2025-01-31,97892de8-a10d-4873-9970-4f0b4c50a229,high,39,,5696,2-chloro-3-fluoro-6-iodopyridine,5783
o3-mini-2025-01-31,15408f46-f79d-44f2-bc2b-1a48ffc753dc,high,41,,7424,6-bromo-2-chloro-3-iodopyridine,7508
o3-mini-2025-01-31,6ee35d45-8cc8-4f7b-a057-d4c031f8c51c,high,40,,4288,2-bromo-3-iodo-6-fluoropyridine,4373
o3-mini-2025-01-31,49c892e5-7e82-479d-a114-c0f5b11ebe91,high,41,,11200,2-fluoro-4-iodo-5-bromopyridine,11269
o3-mini-2025-01-31,46191137-92ab-4117-a4a2-9155e89dcbdb,high,41,,5184,2-Bromo-4-chloro-5-iodopyridine,5251
o3-mini-2025-01-31,e9144e4c-72f4-4f8b-8b5d-75b2c3903014,high,41,,11776,2-iodo-3-bromo-5-fluoropyridine,11844
o3-mini-2025-01-31,eb0c454f-8510-47af-979c-de10d59982e1,high,40,,7808,2-chloro-4-fluoro-5-iodopyridine,7892
o3-mini-2025-01-31,d8ebc40f-aa80-406c-bb86-59dc962a12ef,high,40,,12928,3-chloro-5-fluoro-4-iodopyridine,12995
o3-mini-2025-01-31,a273ae19-1761-4948-90b5-72547048b99e,high,42,,5248,2-bromo-4-chloro-6-fluoropyridine,5335
o3-mini-2025-01-31,65725327-0693-49d2-8516-6efe62bf10df,high,41,,9600,2-chloro-5-fluoro-4-iodopyridine,9686
o3-mini-2025-01-31,806b5057-d0ac-456a-88c0-3b0b76a81cd6,high,40,,10112,2-bromo-5-chloro-4-fluoropyridine,10196
o3-mini-2025-01-31,f1453fd9-7e16-4346-99c7-a3f7d6d7bf25,high,40,,7040,4‑bromo‑2‑fluoro‑3‑iodopyridine,7107
o3-mini-2025-01-31,326415c3-8f41-4d31-ab92-2d25400d2ecd,high,40,,7232,3-bromo-4-fluoro-5-iodoisoxazole,7332
o3-mini-2025-01-31,5c68ebca-602c-4e80-aea7-4b4c388f7495,high,39,,10752,3-bromo-5-chloro-5-fluoroisoxazole,10818
o3-mini-2025-01-31,ec40ca79-4805-4d4a-91be-de272d3d2fd5,high,39,,10752,3-fluoro-4-iodo-5-chloroisoxazole,10820
o3-mini-2025-01-31,dd6b8d2d-44c5-4786-b9d1-f96746df86ff,high,40,,22912,2‐Chloro‐3‑fluoro‑4‑bromoisoxazole,22982
o3-mini-2025-01-31,e8ae21a3-b17d-4074-b07e-8a9884998d16,high,40,,8192,3-bromo-4-fluoro-5-iodoisoxazole,8260
o3-mini-2025-01-31,d978507b-0b4b-4187-9a8a-9c7039710685,high,39,,13824,3-iodo-4-fluoro-5-chloroisoxazole,13895
o3-mini-2025-01-31,b46844b8-de38-4a45-bc7d-e38a9dd80488,high,38,,9856,3-iodo-4-bromo-5-fluoroisoxazole,9927
